    1     1  
    2     1  
    3     1  
    6     1  
    9     1  
   14     1  

    1     2  
    4     2  
   10     2  
   18     2  
   25     2  
   31     2  

   31     3  
   32     3  
   33     3  
   34     3  
   35     3  
   36     3  

   14     4  
   16     4  
   20     4  
   24     4  
   30     4  
   36     4  








